price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,basement,Renovated,age_when_sold,distance_from_seattle_km,distance_from_nearest_hotspot
480000.0,2,2.0,1350,4220,1.0,0,3,8,1350,2004,0,98053,0,0,11,25.56062011303129,14.704870884745597
475000.0,3,2.5,1690,2890,2.0,0,3,7,1690,2004,0,98053,0,0,10,24.018955431688475,10.89370610118217
472500.0,2,2.25,1700,2383,2.0,0,3,8,1700,2005,0,98029,0,0,9,25.992477506671097,8.970917680468954
291000.0,4,2.25,1890,7616,1.0,0,4,8,1260,1979,0,98003,1,0,35,31.000630880929553,11.218877358365066
294000.0,2,1.0,850,5250,1.0,0,4,7,850,1950,0,98133,0,0,64,13.901275927062795,11.7768635467496
1010000.0,4,2.5,2480,12688,1.0,0,4,9,1820,1967,0,98004,1,0,47,10.032095433961324,3.344727626254227
442500.0,3,2.5,1690,3129,2.0,0,3,7,1690,2002,0,98053,0,0,12,23.475420657857732,11.280841909408553
170000.0,2,1.0,810,8424,1.0,0,4,6,810,1959,0,98023,0,0,55,30.895085640000154,10.635597195886257
665000.0,3,2.25,2580,6000,2.0,0,3,8,1780,1925,0,98144,1,0,90,4.52015271882298,8.432868410682495
675000.0,2,1.75,2140,5000,1.0,0,3,7,1000,1930,1991,98112,1,1,84,3.948875701163334,4.049103063324834
279900.0,2,1.75,1360,10000,1.0,0,3,6,1360,1957,1989,98019,0,1,58,30.266213650203998,18.692911561897542
875000.0,4,1.5,1800,3245,1.5,0,4,8,1800,1929,0,98103,0,0,85,6.04034268962331,6.594065082468716
571000.0,3,2.5,1920,3867,2.0,0,3,8,1920,2005,0,98029,0,0,9,26.028975796399767,8.761959703009966
320000.0,3,1.0,860,5060,1.5,0,3,7,860,1927,0,98133,0,0,87,11.1429523344955,9.698901016527953
525000.0,3,2.5,2340,35021,1.0,0,3,9,2340,1986,0,98038,0,0,28,32.47052759733385,22.137794691114465
137900.0,3,1.75,1160,5082,1.0,0,3,6,580,1942,0,98178,1,0,73,12.627616541175561,13.429318094466616
440000.0,3,2.25,1680,57063,2.0,0,4,8,1680,1989,0,98045,0,0,25,45.31651391578157,28.496159069943253
360000.0,3,1.0,1280,3870,1.0,0,3,7,640,1945,0,98122,1,0,70,3.0699223483738343,5.055278096268904
271000.0,4,1.5,1800,9576,1.0,0,4,7,1800,1977,0,98045,0,0,38,46.607737203017024,29.708131878675726
465000.0,6,3.25,4250,23326,1.0,3,3,10,2150,1967,0,98003,1,0,47,29.61186424333929,10.040918783529142
280000.0,4,2.5,2400,4596,2.0,0,3,8,2400,2004,0,98001,0,0,10,30.496740073614525,13.262767366060318
283000.0,2,1.0,940,6350,1.0,0,4,5,940,1942,0,98103,0,0,73,10.379946790282267,10.0831465241694
411500.0,3,1.0,1110,7208,1.0,0,3,7,1110,1980,0,98052,0,0,35,18.632254992176193,10.65694230834352
282000.0,3,2.25,2420,7548,1.0,0,4,8,1370,1967,0,98023,1,0,47,32.97847252801922,12.07483963604392
535000.0,3,2.5,1850,1499,2.5,0,3,9,1790,2005,0,98199,1,0,9,6.636938912318806,4.22423943039992
554729.0,4,2.5,2020,4350,2.0,0,5,9,1730,1943,0,98199,1,0,71,7.626374130565553,4.593687449838206
868000.0,4,2.5,2020,4350,2.0,0,5,9,1730,1943,0,98199,1,0,72,7.626374130565553,4.593687449838206
427000.0,3,2.5,1830,65340,1.0,0,3,8,1520,1991,0,98045,1,0,23,46.82799598051909,30.118502527433762
455000.0,4,1.75,1920,6000,1.0,0,4,7,960,1954,0,98125,1,0,60,12.025637077671162,9.025359934841033
595000.0,2,1.75,1280,8500,1.0,0,3,7,1280,1953,2010,98033,0,1,61,11.970093906128051,4.216475504445178
400000.0,4,2.5,3130,5240,2.0,0,3,8,3130,2004,0,98038,0,0,11,36.36412453588996,27.54521261261009
770000.0,4,2.5,3920,12415,2.0,0,3,10,3920,1997,0,98075,0,0,17,22.95834315626871,5.6270928088025505
742500.0,4,2.75,3100,3773,2.0,0,3,8,2000,1919,1996,98122,1,1,95,3.261696617446314,4.934408230730292
1250000.0,4,2.5,3220,15600,1.0,0,5,9,1680,1973,0,98006,1,0,41,11.970000798945355,6.95398160421921
375000.0,3,2.0,1670,13775,1.0,0,3,8,1670,1968,0,98045,0,0,46,43.295068612217534,26.2343612355781
178000.0,4,1.5,1200,11163,1.5,0,4,6,1200,1970,0,98092,0,0,45,37.82920707808417,25.083876719243015
262500.0,3,1.75,1470,10390,1.0,0,3,7,1470,1989,0,98031,0,0,25,23.014039595089454,14.27706725033998
730000.0,3,1.75,1650,5000,1.5,0,4,8,1650,1900,0,98107,0,0,115,8.116412021994414,7.5089665710694256
395000.0,5,1.75,1840,10453,1.0,2,3,8,1360,1948,0,98166,1,0,66,17.49414427125084,3.8978426681625216
355000.0,3,1.0,1210,6650,1.0,0,3,6,1210,1959,0,98008,0,0,55,15.993451506856882,3.6951495210015555
299990.0,3,2.5,1870,8541,2.0,0,3,8,1870,1989,0,98023,0,0,25,34.908459265289096,14.500556018813645
425000.0,4,2.25,2660,11200,2.0,0,4,8,2660,1972,0,98059,0,0,42,21.217408537280736,13.641027956363162
349000.0,2,1.0,1150,7552,1.0,0,3,7,1150,1951,0,98125,0,0,64,12.84290424178694,10.07934911800398
554950.0,4,1.75,1740,4816,1.0,0,5,7,870,1942,0,98116,1,0,72,5.044388027307858,3.9846403139537396
326000.0,6,3.0,2580,8064,1.5,0,3,7,1880,1913,0,98118,1,0,101,6.6340073823002506,10.411031809095471
580000.0,4,1.75,1720,6975,1.0,0,3,8,1420,1975,0,98052,1,0,39,16.57716818433728,6.735063879443303
699000.0,3,2.5,2740,18455,2.0,1,4,10,1510,1977,0,98040,1,0,37,10.263508552314503,9.718038107028882
757000.0,3,2.75,2610,11290,1.0,0,3,7,1630,1985,0,98033,1,0,29,11.694151528091036,3.732023340321415
335000.0,3,1.75,1400,7920,1.0,0,3,7,1400,1965,0,98034,0,0,49,16.97877258887128,9.842864992200404
660000.0,3,2.0,2570,28500,1.0,0,3,9,1970,1983,0,98052,1,0,31,20.163076668438645,12.32954594437886
540000.0,4,2.75,2830,7334,2.0,0,3,8,2830,2005,0,98059,0,0,10,19.550830881639083,12.239170764807024
320000.0,5,2.25,2630,8625,2.0,0,3,8,2630,1966,0,98032,0,0,48,27.384101561382764,10.086674108837688
280000.0,3,2.5,1580,7918,2.0,0,3,7,1580,1994,0,98055,0,0,21,21.048372535607175,15.331782702428045
324000.0,3,2.0,1540,10931,1.0,3,3,7,1540,1989,0,98045,0,0,25,43.541877969311834,26.34020731147942
300000.0,3,1.0,2120,7735,1.0,0,4,7,1060,1967,0,98059,1,0,47,20.55589855404073,11.9234085475137
360000.0,3,1.75,1830,10000,2.0,0,4,7,1830,1913,1964,98019,0,1,101,30.400789899357783,18.688174825185673
600000.0,3,2.5,2260,10153,2.0,0,3,10,2260,1987,0,98074,0,0,27,20.17405094999367,5.7806357091095215
950000.0,4,1.75,2500,92347,1.0,0,4,8,1500,1970,0,98040,1,0,44,11.811649581946007,11.097037418375624
599950.0,3,3.25,1830,1804,3.0,0,3,8,1830,2014,0,98117,0,0,0,10.381844818959179,9.594037049800097
190000.0,4,1.0,1190,7920,1.0,0,3,6,890,1951,0,98126,1,0,64,8.911831109957898,9.056286737962925
350000.0,4,1.75,2310,9002,1.0,0,3,7,1780,1970,0,98034,1,0,45,18.641032889999824,11.005975223285736
522000.0,3,1.0,1230,4600,1.5,0,3,7,1230,1929,0,98116,0,0,86,6.693756781904948,5.36939134798292
850000.0,3,2.5,2940,10809,2.0,0,3,10,2940,1992,0,98006,0,0,23,16.366168483155388,6.399210362171356
308000.0,3,1.0,1010,8800,1.0,0,4,7,1010,1954,0,98118,0,0,60,7.612818472510674,11.317427657430136
1020000.0,6,2.25,2550,5000,2.0,0,4,7,2550,1907,0,98117,0,0,107,9.359745840075565,7.6684825163495995
397500.0,3,1.0,1480,5100,1.5,0,3,7,1480,1938,1959,98103,0,1,76,9.56241773312647,9.124092473922301
186000.0,3,1.75,1460,7967,1.0,0,3,7,1040,1977,0,98023,1,0,38,32.000594830125856,11.12758942998489
436500.0,5,3.0,3110,12429,1.0,0,3,8,1790,1977,0,98011,1,0,37,17.955540423212728,11.238322398954196
710000.0,3,2.0,2140,4923,1.0,0,4,8,1070,1928,0,98103,1,0,86,9.35760105922334,8.480676486213113
1380000.0,5,3.25,3450,6360,2.0,0,5,9,1860,1905,0,98122,1,0,110,3.472966052744369,4.941669980207984
450000.0,3,2.25,1960,10682,1.0,0,3,7,1960,1957,0,98008,0,0,58,15.862050206771837,4.869201704639522
375000.0,4,2.75,1890,5240,1.0,0,3,7,980,1981,0,98106,1,0,34,6.20447480893116,7.1145338507627285
315000.0,2,1.0,2080,14659,1.0,0,3,7,1040,1960,0,98178,1,0,54,15.393647777712818,14.106431074385904
467500.0,3,1.0,1700,4165,1.5,0,3,7,1700,1918,0,98118,0,0,97,6.8673838436700505,10.368351083585418
330000.0,3,1.0,1140,7316,1.0,0,3,6,1140,1959,0,98106,0,0,56,9.090717382295857,9.611153649424645
665000.0,3,2.5,3136,54450,1.5,0,5,8,3136,1910,0,98070,0,0,104,25.240032987637466,6.489151450928129
760000.0,4,3.25,2590,3889,3.0,0,3,9,2590,2013,0,98007,0,0,2,14.421051575010031,5.084940865193054
469000.0,3,1.75,1480,800,2.0,0,3,8,1000,2014,0,98136,1,0,0,7.551511541695993,6.7734605531473004
408000.0,3,3.0,1500,1473,2.0,0,3,8,1120,2000,0,98122,1,0,14,2.032356493792881,6.423865824543622
851000.0,3,2.75,2660,10350,1.0,4,4,8,1330,1971,0,98008,1,0,43,16.35213091717416,1.64956034136687
410000.0,2,2.0,1350,3926,1.0,0,3,8,1350,2007,0,98053,0,0,7,26.28099139805841,15.08195094600579
235000.0,2,1.0,860,10500,1.0,0,3,6,860,1943,0,98024,0,0,72,33.76185427526385,16.00386753804633
207100.0,2,1.0,1000,4500,1.0,0,3,6,1000,1916,0,98055,0,0,98,16.14618564219783,14.040252752510176
560000.0,4,2.5,2480,16360,1.0,0,5,7,1510,1959,0,98028,1,0,55,18.235680958149846,13.0104540670379
903000.0,3,2.75,3860,12786,2.0,0,4,10,3860,1984,0,98006,0,0,30,15.687245503019462,5.913353928461442
998500.0,3,1.75,2140,4800,2.0,0,3,8,1690,1905,0,98112,1,0,110,3.153077953394764,5.339235703790111
268500.0,4,1.75,1820,13600,1.5,0,3,7,1120,1959,0,98032,1,0,55,25.94447802878945,8.773469020117822
494950.0,2,1.75,2220,33000,1.0,0,4,8,2220,1970,0,98072,0,0,44,21.304440037814192,13.485924352745617
1130000.0,4,2.5,2660,11200,2.0,0,3,9,2660,1999,0,98004,0,0,15,10.304126190920819,7.410325156593075
250000.0,3,2.0,1470,12096,1.0,0,4,6,1470,1942,0,98030,0,0,72,27.92521019538885,15.736814660147358
449000.0,4,1.75,2350,54450,1.0,0,4,7,1250,1971,0,98027,1,0,44,28.200207918780553,14.090786164943754
1230000.0,3,2.25,2980,7700,1.0,0,3,9,2530,1964,0,98112,1,0,51,4.387636724613791,3.7078499173842077
325000.0,4,2.0,1870,7700,1.0,0,3,8,1870,1966,0,98055,0,0,49,19.02839961011092,15.394784625094182
506000.0,5,3.0,2430,8000,1.0,0,4,7,1370,1957,0,98008,1,0,57,15.910617282757475,2.1647259445838505
751000.0,4,2.5,2790,6538,2.0,0,3,9,2790,2003,0,98027,0,0,12,21.48656415616081,6.783550319570769
280000.0,3,2.5,1370,22326,2.0,0,3,7,1370,1993,0,98045,0,0,21,45.43947142924495,29.027849240675565
580000.0,3,1.75,2040,81021,1.0,0,3,8,2040,1980,0,98053,0,0,34,22.157311628494945,7.786834776102568
665000.0,4,2.25,2340,5300,1.0,0,5,8,1700,1963,0,98008,1,0,52,16.57719087083463,3.314696767472024
450000.0,4,2.5,2520,8515,2.0,0,3,7,2520,1999,0,98019,0,0,15,30.834777608426688,17.792059605474094
389900.0,4,1.0,1710,117176,1.5,0,4,6,1710,1942,0,98055,0,0,72,19.60570816613421,13.863970269173455
427000.0,3,1.0,1200,5252,1.0,0,3,7,1200,1962,0,98007,0,0,52,14.856757795580798,3.3219771644655967
265000.0,3,1.75,1330,12618,1.0,3,3,7,1330,1983,0,98188,0,0,32,19.015166993768727,9.304922934926939
398000.0,3,1.5,1310,2996,2.0,0,3,7,1310,1998,0,98144,0,0,16,3.2104833283168386,7.773481154228158
354000.0,6,3.5,3020,4500,2.0,0,3,7,3020,1941,1992,98178,0,1,73,14.473643428007282,14.308401277248153
339950.0,4,2.5,2260,6086,2.0,0,3,8,2260,1999,0,98030,0,0,16,29.424212101725786,17.430627753053194
399000.0,2,1.0,790,4000,1.0,0,3,6,790,1948,0,98115,0,0,66,9.278462967306345,5.250590362703271
325000.0,2,2.0,970,5000,1.0,0,3,7,970,1983,0,98034,0,0,31,18.247496903071145,10.47110568317365
998800.0,3,2.0,2250,8000,1.0,2,4,9,2250,1955,0,98177,0,0,59,11.801949567870093,11.030989232952775
350000.0,4,2.5,1530,2248,1.5,0,3,7,1530,1914,0,98144,0,0,100,3.7205731005014955,7.724021895801001
1000000.0,4,1.75,1780,11436,1.0,0,5,9,1780,1967,0,98004,0,0,47,10.617180538182764,4.445945514222544
561000.0,3,2.5,2120,5277,2.0,0,3,7,2120,2005,0,98053,0,0,10,23.842486038360494,10.886016841841677
245000.0,2,1.0,1500,6685,1.0,0,3,7,1190,1926,0,98133,1,0,88,12.609416574708039,11.352015851402799
570000.0,2,1.0,1500,6685,1.0,0,3,7,1190,1926,0,98133,1,0,89,12.609416574708039,11.352015851402799
845000.0,4,3.0,2390,4000,1.5,0,5,8,1460,1931,0,98103,1,0,83,8.843155931431557,7.704692752905771
314500.0,4,2.5,2390,9600,2.0,0,3,7,2390,1996,0,98010,0,0,18,39.637934851878434,30.172676509350257
650000.0,3,1.75,2920,9370,1.0,0,4,8,1620,1981,0,98006,1,0,33,14.999744514527755,6.365977421613216
298000.0,2,1.0,850,5000,1.0,0,3,5,850,1907,0,98055,0,0,108,16.211992986423514,14.37036652571543
500000.0,2,1.0,930,3200,1.0,0,3,7,930,1904,0,98122,0,0,111,1.3926208457746792,6.4194228692040385
870000.0,4,2.5,3340,12248,2.0,1,3,9,2470,1998,0,98126,1,0,16,4.186203431742313,3.0651974085886966
299000.0,2,1.0,710,6732,1.0,0,5,6,710,1942,0,98126,0,0,73,10.566341945149631,10.713406731358923
527000.0,3,2.25,2240,6450,1.0,0,3,7,1440,1979,0,98125,1,0,35,10.887188019403403,8.119638450926857
420000.0,3,1.0,1060,7638,1.0,0,5,7,1060,1966,0,98007,0,0,48,14.3213201660154,3.4776190855709195
499990.0,3,1.75,1730,9334,1.0,0,3,8,1220,1977,0,98052,1,0,37,17.06391025530326,6.286274272174056
315000.0,3,1.75,1170,4000,1.0,0,3,6,720,1943,2013,98106,1,1,71,8.568086938029488,9.429988319588059
425000.0,4,2.25,3680,26266,2.0,0,4,9,3680,1981,0,98042,0,0,33,36.67765284895612,25.44970147646322
630000.0,3,2.5,2900,46609,2.0,0,3,9,2900,1987,0,98077,0,0,28,26.156553110193208,18.34820460941545
365000.0,3,1.75,1290,7205,1.5,0,3,7,1290,1971,0,98034,0,0,43,15.79076390228316,9.507267998940248
774000.0,4,2.75,2010,7000,2.0,0,5,8,2010,1901,0,98199,0,0,113,7.725826310774135,5.69024560219677
368888.0,3,1.5,1490,12186,1.0,0,4,7,1490,1950,0,98155,0,0,65,18.668565659403384,15.181599048378102
339500.0,4,2.5,1930,7862,2.0,0,3,7,1930,1994,0,98038,0,0,20,34.71935036127141,25.714742308646407
344950.0,4,1.75,2240,7500,1.0,0,4,7,1120,1956,0,98133,1,0,58,15.627872270793503,13.104688751275958
450000.0,3,2.0,2320,17688,1.0,0,3,8,2320,1952,1994,98166,0,1,62,17.318954007173062,4.18234129968696
814950.0,4,2.75,2990,6626,2.0,0,3,9,2990,2014,0,98052,0,0,0,20.297210764276155,12.313594071997825
299900.0,4,2.5,2200,5730,2.0,0,3,8,2200,2003,0,98042,0,0,11,31.69897306093618,19.570709961484713
315000.0,3,2.0,1500,7828,1.0,0,4,7,1500,1967,0,98058,0,0,48,21.88740057382088,16.697421667871303
880000.0,3,1.75,3860,9000,1.0,2,3,9,1930,1970,0,98155,1,0,44,15.550390037420035,11.14162941119056
195000.0,3,1.5,1430,5200,1.0,0,4,7,1030,1977,0,98042,1,0,37,32.30586962365863,23.16112638882595
910000.0,5,2.75,3750,8279,2.0,0,3,9,3750,2001,0,98074,0,0,13,20.407814845213842,2.9627454010058822
540000.0,5,2.5,3100,10189,2.0,0,3,8,3100,2002,0,98019,0,0,12,31.159526264628163,18.914955106453036
306000.0,3,2.5,1870,5874,2.0,0,3,7,1870,2005,0,98042,0,0,9,26.298009890294438,17.28543865362215
272000.0,4,2.25,2040,7600,1.0,0,4,8,1580,1978,0,98023,1,0,36,32.27376205846627,11.553314275995563
1300000.0,5,3.5,3700,8504,2.0,0,3,8,2750,1950,2014,98105,1,1,64,8.191957434669593,3.268616741680551
450000.0,3,1.75,3150,9258,1.0,1,3,8,2370,1970,0,98027,1,0,44,19.687429937067037,4.110003206707789
450000.0,3,2.5,1990,12793,2.0,0,3,8,1990,1993,0,98028,0,0,21,16.35378393781111,9.793093657711998
310000.0,4,1.0,1740,11075,1.5,0,3,7,1740,1965,0,98133,0,0,49,15.528336720843843,12.79066420680675
530000.0,2,2.25,2080,11285,1.0,0,4,8,1180,1954,0,98042,1,0,61,30.439323363443425,19.397254126608715
435000.0,4,2.5,2060,10125,2.0,0,4,7,1560,1979,0,98028,1,0,36,18.320159991138386,13.008801855931361
485000.0,3,2.0,1590,11222,1.0,0,4,7,1590,1948,0,98177,0,0,67,19.088762502066988,16.965912252174487
690000.0,3,1.5,1760,4000,2.0,0,3,8,1760,1922,0,98102,0,0,92,3.8782723413783065,5.674634350345372
305000.0,4,2.5,1620,4000,2.0,0,3,7,1620,2008,0,98038,0,0,7,35.54651235946335,25.817431299850348
300000.0,3,1.75,1210,7000,1.0,0,3,7,1210,1975,0,98058,0,0,39,20.608419812153237,16.024845112083952
289950.0,4,3.0,2040,5050,1.0,0,3,8,1490,1993,0,98092,1,0,22,33.26779221518768,19.24365211418338
575000.0,3,2.5,2270,9600,2.0,0,3,9,2270,1990,0,98011,0,0,24,17.513923686190108,10.558100811213631
219000.0,3,1.5,1060,9600,1.0,0,4,7,1060,1962,0,98023,0,0,52,31.53408593000818,11.194627128270534
265000.0,4,3.0,1940,8170,1.0,0,4,7,1940,1948,0,98155,0,0,66,14.843420610412485,10.930623540795779
1110000.0,5,3.25,3070,5000,2.0,0,3,9,2050,2006,0,98103,1,0,8,7.772825298877139,7.893487443290833
200000.0,3,1.0,930,7590,1.0,0,3,6,820,1943,0,98166,1,0,72,14.016650366908294,7.964836838081059
545000.0,4,2.75,2180,8480,1.0,3,4,7,1210,1959,0,98146,1,0,56,12.508046814354659,8.742089698787042
378000.0,3,2.5,2130,8404,2.0,0,3,8,2130,1991,0,98058,0,0,24,22.057502919916526,14.709469238912458
388000.0,2,1.75,800,4800,1.0,0,4,6,800,1922,0,98136,0,0,93,7.368087298597533,5.979145780013543
425000.0,4,2.25,2200,8384,1.0,0,3,7,1250,1959,0,98155,1,0,55,16.367649198292522,12.90011131815955
536000.0,2,1.5,1130,746,2.0,0,3,8,1030,2009,0,98107,1,0,5,7.29582698165249,7.092249891894739
629950.0,3,2.5,1680,1620,2.0,0,3,9,1120,2014,0,98119,1,0,1,5.115597901902471,4.132146760805033
465000.0,4,1.75,1470,5350,1.0,0,3,7,980,1955,0,98125,1,0,59,11.041840984475618,8.239238747560659
545000.0,4,2.25,2390,40510,1.0,0,4,8,2390,1969,0,98072,0,0,45,23.432084951260812,15.645274160453676
592000.0,4,2.5,2300,11165,2.0,0,4,8,2300,1979,0,98008,0,0,36,16.334555219900807,2.218585194764748
446000.0,4,2.0,2280,43692,1.0,0,3,7,1140,1957,1984,98038,1,1,57,31.74337825155917,21.248043668921657
375000.0,3,2.5,1330,816,3.0,0,3,8,1330,2004,0,98117,0,0,10,9.541696919232859,8.284985287796337
632500.0,5,2.5,2640,7096,2.0,0,3,7,2640,2003,0,98053,0,0,11,23.625053052231195,10.925259390741235
459950.0,4,1.75,2430,9747,1.0,0,3,8,1780,1974,0,98155,1,0,40,18.55653929155938,13.667042422267974
485000.0,4,2.5,2470,35073,2.0,0,3,9,2470,1989,0,98092,0,0,25,37.3639263061493,24.72553477030208
255000.0,3,1.0,1440,11330,1.0,0,3,7,1440,1965,0,98168,0,0,50,15.52277919152337,11.255848699315608
251750.0,3,2.0,1320,7200,1.0,0,5,7,1320,1975,0,98031,0,0,39,26.354791328977047,16.54080122671449
725000.0,3,2.5,2810,6300,2.0,0,3,8,2810,2001,0,98074,0,0,14,23.405762530958814,5.924061880073721
460000.0,3,3.25,1370,1194,3.0,0,3,8,1370,2005,0,98107,0,0,9,8.395254010613744,6.7934179292342565
625000.0,3,2.5,2000,6341,1.0,0,5,8,1040,1981,0,98116,1,0,33,6.989803495912349,5.084288339352716
530000.0,3,1.75,1980,6760,1.0,0,4,8,1980,1973,0,98008,0,0,41,16.845631505068457,5.418717744780425
394950.0,3,2.5,2050,8172,2.0,0,3,8,2050,2002,0,98168,0,0,13,14.486387311414475,10.776162162300153
324950.0,4,1.75,2320,9240,1.0,0,3,7,1160,1959,2014,98178,1,1,55,14.0094629042957,12.827346129962237
330000.0,3,2.25,1960,1985,2.0,0,3,7,1750,2003,0,98118,1,0,12,7.86963113577603,11.221231575935185
220000.0,4,1.75,1910,8171,1.0,0,3,7,1910,1986,0,98030,0,0,29,31.05275205878739,18.45823277577319
685000.0,3,3.25,2030,11070,2.0,0,4,8,2030,1980,0,98052,0,0,34,16.77548715920477,6.354929878847072
500000.0,3,2.25,2210,7680,1.0,2,3,8,1730,1972,0,98177,1,0,43,19.0251582336333,17.613561684273012
368000.0,4,2.75,2610,9426,1.0,0,3,7,1360,1965,0,98188,1,0,49,18.531370977254163,8.825265832849812
825000.0,3,2.25,2520,7975,2.0,0,4,9,1550,1990,0,98033,1,0,24,13.261479581680357,5.298712114761211
660000.0,6,1.75,1840,2774,1.0,0,3,7,1060,1900,0,98122,1,0,114,1.673771915954006,6.747139070739235
253000.0,3,1.75,1570,7416,1.0,0,4,7,1570,1971,0,98031,0,0,43,24.680708443148752,16.33216957168609
392500.0,4,2.75,2400,19923,1.0,0,5,7,1320,1953,0,98042,1,0,62,30.66150662209686,19.65448958814826
605000.0,3,1.75,1930,5400,2.0,2,3,9,1930,1978,0,98177,0,0,37,18.745615167691508,17.452899222418985
215000.0,3,1.0,1160,10384,1.0,0,4,6,1160,1969,0,98038,0,0,45,35.4302570389934,26.000857320265283
650000.0,4,2.5,2820,15000,2.0,0,4,9,2820,1985,0,98052,0,0,29,21.812025159985744,13.838434267018574
877500.0,4,2.0,3060,8000,2.0,0,4,8,2040,1922,0,98144,1,0,93,4.335105003470665,8.289258516984127
232500.0,3,1.0,1320,8450,1.0,0,3,6,880,1961,0,98023,1,0,53,30.968577403186316,10.95191429932714
234000.0,2,2.0,1200,3624,2.0,0,3,6,1200,2003,0,98038,0,0,11,36.762014107936665,27.601184508979685
380000.0,3,1.75,1560,104108,1.0,0,3,7,1250,1970,0,98042,1,0,45,27.317417719890052,19.64750236587005
420000.0,5,2.25,3070,64033,1.0,0,3,9,2730,1983,0,98001,1,0,31,31.55570238529548,12.96594879481516
399950.0,3,1.0,1040,9600,1.0,0,3,7,1040,1978,0,98053,0,0,36,21.52382061714002,9.36926478863084
256750.0,3,2.5,1990,8991,1.0,0,3,7,1570,1969,0,98042,1,0,45,26.780437024962602,17.298103867854
535000.0,3,2.5,1690,9626,2.0,0,3,8,1690,1984,0,98027,0,0,30,18.59515801167122,3.1046271157418035
515000.0,3,2.0,1810,2738,2.0,0,4,9,1810,1979,0,98008,0,0,35,16.289835137522225,2.534095734448386
770000.0,4,1.75,2520,8442,1.0,0,4,7,1640,1953,0,98004,1,0,62,9.942524959205256,3.4870823862158176
256000.0,3,2.5,1570,5113,1.0,0,3,7,1090,1996,0,98001,1,0,19,30.585605617477732,12.260417063728344
489900.0,3,1.0,1680,8910,1.0,0,4,7,1680,1940,0,98117,0,0,74,11.034255933110053,10.34307312194533
165000.0,3,1.5,1250,7200,1.0,0,4,7,1250,1978,0,98032,0,0,36,26.783243977721707,9.990310568289734
220000.0,3,1.5,1280,7742,1.0,0,4,7,1280,1962,0,98031,0,0,53,25.622168866334,14.83601002465788
375000.0,3,2.5,1580,5725,2.0,0,3,7,1580,2004,0,98072,0,0,10,21.47120991658697,14.107043499614285
422250.0,3,1.75,1650,7145,2.0,0,5,8,1300,1977,0,98155,1,0,38,18.596397151124016,15.177487912697456
420000.0,3,1.75,1660,9600,1.0,0,3,8,1380,1981,0,98011,0,0,33,21.11596781774607,13.811606231776702
608000.0,4,2.5,2410,7140,2.0,0,3,8,2410,1993,0,98074,0,0,21,23.51286329729793,7.181092786270398
620000.0,3,2.25,1720,4000,1.5,0,4,7,1450,1921,0,98105,1,0,93,7.723333796840718,3.8328396573954295
850000.0,3,2.5,3120,12406,2.0,2,3,9,1940,1983,0,98006,1,0,32,15.611298290727468,5.759627161112744
463000.0,4,2.5,2680,9928,1.0,0,4,8,1340,1974,0,98027,1,0,41,23.01896452750275,8.51041629308278
1070000.0,3,3.25,3730,13264,2.0,0,3,9,3730,1989,0,98077,0,0,26,24.33002229476795,14.948498004815233
290000.0,3,2.0,1700,6498,1.0,0,3,7,1700,1986,0,98038,0,0,28,33.354939136243864,24.162233899892346
525000.0,4,1.75,2280,5959,1.0,0,3,7,1250,1947,0,98116,1,0,67,6.539309475004584,4.9173597012890164
319000.0,3,2.25,1220,2980,2.0,0,3,7,1220,1986,0,98034,0,0,29,15.50040967347061,8.143079554057692
350000.0,3,2.5,2010,14298,2.0,0,3,7,2010,1977,0,98070,0,0,37,15.2406522241091,11.502910885121752
454900.0,3,1.75,2130,9775,1.0,0,4,8,1430,1973,0,98027,1,0,42,22.768295621508,7.528414756082902
357500.0,3,1.0,1070,10125,1.0,0,3,7,1070,1961,0,98033,0,0,53,16.26898027336094,8.35221638970334
285000.0,3,1.75,1020,5000,1.0,0,5,6,1020,1954,0,98118,0,0,60,8.712796160340199,11.826331482315968
280000.0,4,2.0,1600,6861,1.0,0,3,7,1600,1994,0,98003,0,0,21,37.41195351134881,17.598405495644148
477000.0,4,1.5,1380,7800,1.0,0,3,7,1080,1928,0,98125,1,0,86,11.633311773150034,8.240147515586827
595000.0,4,2.5,2100,3125,2.0,2,3,7,1400,1907,0,98107,1,0,107,6.651916512465923,6.747718492475657
525000.0,3,2.25,2110,2850,3.0,0,3,8,2110,2001,0,98103,0,0,13,9.501981955662083,8.56223573307212
319000.0,3,1.75,1640,53400,1.0,0,4,7,1640,1966,0,98070,0,0,48,26.940077335584178,9.110843227114167
225000.0,3,2.0,1320,5665,1.0,0,3,7,1320,1986,0,98023,0,0,28,33.04387259211408,12.463262086075314
485000.0,4,2.5,2420,10603,1.0,0,5,7,1210,1958,0,98028,1,0,56,15.826376364780907,10.29699023379219
341000.0,3,1.0,1390,4814,1.5,0,3,6,1390,1908,0,98115,0,0,106,9.154735736190212,7.195129515955363
674000.0,3,3.25,2320,6744,2.0,0,3,9,1930,2014,0,98125,1,0,1,12.256769481507522,8.13072912276941
442250.0,3,2.5,2170,8169,2.0,0,3,8,2170,2003,0,98059,0,0,12,19.926678438860755,12.573963037922026
591000.0,4,2.25,2710,38180,2.0,0,4,8,2710,1977,0,98077,0,0,37,25.334288085172787,17.55639623940384
